,userID,itemID,rating
71593,869,15,1.0
71594,717,300,5.0
71595,387,953,2.0
71596,883,49,3.0
71597,851,828,2.0
71598,186,12,1.0
71599,886,1208,3.0
71600,643,448,3.0
71601,406,444,3.0
71602,76,264,3.0
71603,345,248,5.0
71604,13,393,3.0
71605,727,941,2.0
71606,654,70,4.0
71607,524,4,4.0
71608,776,145,2.0
71609,916,721,4.0
71610,715,64,5.0
71611,929,1,3.0
71612,647,73,5.0
71613,373,233,3.0
71614,901,679,4.0
71615,790,246,4.0
71616,385,357,4.0
71617,788,963,4.0
71618,807,313,5.0
71619,632,527,4.0
71620,790,49,3.0
71621,95,1227,2.0
71622,181,1356,1.0
71623,667,210,3.0
71624,916,281,3.0
71625,416,791,2.0
71626,682,229,4.0
71627,394,24,5.0
71628,852,260,3.0
71629,749,167,2.0
71630,696,302,5.0
71631,868,198,5.0
71632,643,156,5.0
71633,13,127,5.0
71634,346,159,4.0
71635,927,274,1.0
71636,342,152,4.0
71637,404,272,4.0
71638,618,25,2.0
71639,187,137,5.0
71640,666,514,4.0
71641,240,358,2.0
71642,283,291,2.0
71643,774,44,1.0
71644,886,54,3.0
71645,7,592,5.0
71646,734,97,4.0
71647,406,602,3.0
71648,524,259,3.0
71649,732,875,1.0
71650,508,629,4.0
71651,373,88,4.0
71652,878,60,4.0
71653,796,1303,2.0
71654,694,143,4.0
71655,298,549,4.0
71656,485,346,4.0
71657,637,676,3.0
71658,846,1045,3.0
71659,474,284,4.0
71660,854,840,2.0
71661,211,528,4.0
71662,825,385,5.0
71663,788,177,3.0
71664,716,70,4.0
71665,883,331,3.0
71666,751,83,5.0
71667,64,174,5.0
71668,796,611,4.0
71669,498,517,4.0
71670,793,282,4.0
71671,690,1273,3.0
71672,850,294,5.0
71673,655,1648,2.0
71674,766,435,3.0
71675,672,1023,2.0
71676,268,219,3.0
71677,643,144,4.0
71678,900,471,2.0
71679,823,318,5.0
71680,706,148,4.0
71681,588,553,4.0
71682,887,365,5.0
71683,443,333,5.0
71684,26,284,3.0
71685,655,47,3.0
71686,790,7,4.0
71687,721,28,5.0
71688,562,318,3.0
71689,463,16,4.0
71690,880,185,5.0
71691,601,357,4.0
71692,840,430,5.0
71693,684,763,2.0
71694,743,308,2.0
71695,470,319,3.0
71696,387,286,2.0
71697,847,411,1.0
71698,354,710,4.0
71699,13,474,4.0
71700,754,477,5.0
71701,642,993,4.0
71702,764,132,5.0
71703,724,748,1.0
71704,653,984,4.0
71705,683,305,4.0
71706,311,371,5.0
71707,449,640,5.0
71708,505,724,4.0
71709,207,393,4.0
71710,806,179,5.0
71711,756,173,3.0
71712,450,734,2.0
71713,62,204,3.0
71714,514,1600,4.0
71715,790,678,3.0
71716,782,1399,2.0
71717,864,466,4.0
71718,527,86,4.0
71719,537,484,4.0
71720,662,275,4.0
71721,936,250,5.0
71722,694,69,5.0
71723,593,318,5.0
71724,535,955,3.0
71725,804,160,4.0
71726,943,471,5.0
71727,727,421,5.0
71728,164,9,4.0
71729,56,678,4.0
71730,916,51,2.0
71731,896,118,2.0
71732,841,678,4.0
71733,725,9,4.0
71734,669,191,3.0
71735,790,249,3.0
71736,836,89,4.0
71737,5,366,3.0
71738,10,699,4.0
71739,712,462,3.0
71740,934,617,4.0
71741,867,175,5.0
71742,435,824,1.0
71743,887,1079,1.0
71744,707,137,5.0
71745,838,455,4.0
71746,901,748,4.0
71747,311,51,4.0
71748,672,255,2.0
71749,345,200,4.0
71750,474,213,4.0
71751,788,726,4.0
71752,931,310,3.0
71753,290,66,4.0
71754,428,302,5.0
71755,468,963,5.0
71756,731,606,3.0
71757,405,1055,3.0
71758,715,39,3.0
71759,803,303,4.0
71760,788,100,5.0
71761,796,100,3.0
71762,690,402,3.0
71763,544,259,1.0
71764,807,418,4.0
71765,883,559,3.0
71766,144,284,3.0
71767,881,265,5.0
71768,706,682,2.0
71769,840,429,3.0
71770,149,303,4.0
71771,717,262,4.0
71772,773,710,3.0
71773,851,981,1.0
71774,618,181,5.0
71775,761,15,5.0
71776,650,432,4.0
71777,665,566,2.0
71778,650,160,3.0
71779,690,763,4.0
71780,480,185,2.0
71781,764,218,4.0
71782,927,421,4.0
71783,541,265,5.0
71784,452,385,4.0
71785,836,793,2.0
71786,697,122,4.0
71787,885,402,3.0
71788,748,498,4.0
71789,777,818,5.0
71790,857,547,3.0
71791,896,89,5.0
71792,916,1109,3.0
71793,648,1041,3.0
71794,942,193,5.0
71795,256,222,4.0
71796,46,332,4.0
71797,473,246,5.0
71798,655,381,3.0
71799,508,378,5.0
71800,826,181,5.0
71801,840,300,3.0
71802,826,195,5.0
71803,621,568,5.0
71804,661,274,4.0
71805,938,476,4.0
71806,846,133,4.0
71807,41,180,5.0
71808,934,229,4.0
71809,606,501,4.0
71810,663,237,4.0
71811,269,89,2.0
71812,886,384,3.0
71813,806,56,5.0
71814,513,685,4.0
71815,883,60,5.0
71816,774,450,2.0
71817,880,549,4.0
71818,660,809,2.0
71819,407,388,2.0
71820,925,185,4.0
71821,148,238,4.0
71822,940,170,4.0
71823,802,413,4.0
71824,393,322,4.0
71825,607,494,5.0
71826,416,72,2.0
71827,619,176,5.0
71828,95,472,5.0
71829,870,483,5.0
71830,938,9,3.0
71831,161,197,3.0
71832,893,410,4.0
71833,697,1012,1.0
71834,768,16,3.0
71835,368,53,2.0
71836,682,427,4.0
71837,854,238,5.0
71838,712,234,2.0
71839,783,881,4.0
71840,145,436,5.0
71841,450,671,3.0
71842,633,56,2.0
71843,537,642,4.0
71844,109,226,5.0
71845,504,1090,4.0
71846,665,238,4.0
71847,606,919,2.0
71848,537,419,2.0
71849,698,427,1.0
71850,619,562,3.0
71851,453,732,3.0
71852,758,540,3.0
71853,497,169,4.0
71854,610,70,4.0
71855,406,193,4.0
71856,488,239,4.0
71857,890,1039,4.0
71858,796,699,4.0
71859,754,15,5.0
71860,836,192,5.0
71861,399,794,3.0
71862,927,79,3.0
71863,530,1226,4.0
71864,535,276,3.0
71865,403,151,4.0
71866,881,826,1.0
71867,7,39,5.0
71868,524,943,3.0
71869,545,232,3.0
71870,625,423,4.0
71871,862,56,3.0
71872,798,588,4.0
71873,899,69,3.0
71874,500,151,3.0
71875,72,1051,4.0
71876,92,246,4.0
71877,472,140,3.0
71878,592,189,5.0
71879,881,168,3.0
71880,606,825,5.0
71881,804,732,4.0
71882,782,1527,2.0
71883,521,23,3.0
71884,659,1168,4.0
71885,535,566,3.0
71886,884,258,5.0
71887,595,1142,5.0
71888,639,739,3.0
71889,406,565,3.0
71890,650,732,3.0
71891,896,472,2.0
71892,670,485,5.0
71893,663,827,2.0
71894,796,1057,2.0
71895,697,7,5.0
71896,612,1060,4.0
71897,653,712,3.0
71898,437,606,4.0
71899,848,732,5.0
71900,758,344,3.0
71901,267,69,4.0
71902,920,332,3.0
71903,867,270,5.0
71904,62,237,3.0
71905,532,204,5.0
71906,632,739,3.0
71907,787,305,3.0
71908,830,211,4.0
71909,916,530,4.0
71910,121,25,5.0
71911,889,170,4.0
71912,279,152,5.0
71913,918,1171,4.0
71914,694,485,4.0
71915,916,143,3.0
71916,308,42,4.0
71917,653,185,2.0
71918,120,744,4.0
71919,592,268,5.0
71920,665,134,4.0
71921,484,211,4.0
71922,923,546,4.0
71923,815,435,4.0
71924,833,616,5.0
71925,13,322,3.0
71926,863,346,5.0
71927,537,216,3.0
71928,210,205,4.0
71929,833,30,4.0
71930,930,245,3.0
71931,573,276,3.0
71932,479,22,4.0
71933,889,180,4.0
71934,256,265,4.0
71935,851,595,3.0
71936,867,150,5.0
71937,521,222,4.0
71938,286,97,4.0
71939,782,1096,2.0
71940,758,227,4.0
71941,908,648,4.0
71942,679,168,5.0
71943,280,595,3.0
71944,887,24,5.0
71945,622,183,4.0
71946,934,554,4.0
71947,551,67,5.0
71948,862,742,5.0
71949,880,801,3.0
71950,851,1025,2.0
71951,810,288,3.0
71952,567,387,4.0
71953,454,530,2.0
71954,59,620,4.0
71955,533,748,3.0
71956,597,181,4.0
71957,40,343,1.0
71958,922,172,5.0
71959,854,294,2.0
71960,593,301,4.0
71961,779,1028,4.0
71962,393,1531,4.0
71963,897,622,3.0
71964,428,754,4.0
71965,717,888,5.0
71966,698,525,1.0
71967,586,80,2.0
71968,666,196,3.0
71969,933,550,1.0
71970,7,125,4.0
71971,327,1129,2.0
71972,878,20,2.0
71973,52,333,4.0
71974,837,25,3.0
71975,580,271,5.0
71976,150,124,2.0
71977,312,638,5.0
71978,373,69,4.0
71979,92,39,3.0
71980,47,304,3.0
71981,618,7,4.0
71982,676,269,2.0
71983,665,157,3.0
71984,868,1098,5.0
71985,624,236,3.0
71986,495,498,3.0
71987,848,679,3.0
71988,796,794,4.0
71989,714,284,3.0
71990,682,562,2.0
71991,412,214,3.0
71992,551,655,5.0
71993,579,382,3.0
71994,615,135,4.0
71995,901,56,1.0
71996,709,234,5.0
71997,262,727,3.0
71998,677,508,5.0
71999,746,403,4.0
72000,543,62,3.0
72001,575,176,4.0
72002,694,470,4.0
72003,288,98,5.0
72004,554,328,4.0
72005,890,524,4.0
72006,792,276,3.0
72007,860,846,2.0
72008,567,1012,3.0
72009,888,69,4.0
72010,704,679,2.0
72011,537,1163,1.0
72012,841,333,4.0
72013,682,801,3.0
72014,61,310,4.0
72015,844,168,4.0
72016,724,750,2.0
72017,747,304,4.0
72018,158,648,5.0
72019,548,1011,2.0
72020,715,118,2.0
72021,735,117,3.0
72022,795,429,3.0
72023,426,609,3.0
72024,130,1058,5.0
72025,698,428,1.0
72026,64,48,5.0
72027,932,1573,4.0
72028,853,288,4.0
72029,234,702,2.0
72030,831,323,2.0
72031,894,223,4.0
72032,551,531,5.0
72033,537,61,4.0
72034,809,307,5.0
72035,18,516,5.0
72036,374,274,4.0
72037,864,770,3.0
72038,887,187,4.0
72039,835,185,4.0
72040,864,541,2.0
72041,682,1067,3.0
72042,636,118,5.0
72043,663,1011,3.0
72044,689,596,3.0
72045,466,226,4.0
72046,889,676,2.0
72047,360,955,5.0
72048,273,304,3.0
72049,650,109,3.0
72050,601,743,1.0
72051,298,204,4.0
72052,339,293,5.0
72053,655,312,2.0
72054,453,780,3.0
72055,328,347,5.0
72056,887,697,1.0
72057,378,55,4.0
72058,677,300,5.0
72059,346,196,3.0
72060,913,174,5.0
72061,512,325,2.0
72062,405,380,2.0
72063,516,214,3.0
72064,643,447,4.0
72065,862,60,5.0
72066,763,234,3.0
72067,711,485,4.0
72068,451,678,5.0
72069,871,313,5.0
72070,693,528,1.0
72071,712,627,4.0
72072,670,8,4.0
72073,7,663,5.0
72074,669,522,4.0
72075,385,671,3.0
72076,933,110,1.0
72077,698,1115,2.0
72078,902,515,5.0
72079,713,269,4.0
72080,562,173,5.0
72081,447,278,3.0
72082,387,109,4.0
72083,903,98,5.0
72084,484,153,5.0
72085,405,1551,1.0
72086,663,313,5.0
72087,884,640,1.0
72088,912,483,5.0
72089,487,746,4.0
72090,863,268,5.0
72091,602,117,5.0
72092,689,260,3.0
72093,144,276,3.0
72094,883,322,5.0
72095,515,294,3.0
72096,606,181,5.0
72097,476,47,3.0
72098,666,663,4.0
72099,795,135,3.0
72100,804,552,4.0
72101,693,258,4.0
72102,758,1001,5.0
72103,863,748,3.0
72104,786,28,5.0
72105,639,483,5.0
72106,714,1,3.0
72107,831,307,2.0
72108,43,127,4.0
72109,617,453,1.0
72110,567,631,3.0
72111,655,1063,3.0
72112,645,340,4.0
72113,259,293,4.0
72114,846,96,4.0
72115,809,313,4.0
72116,887,718,1.0
72117,903,177,4.0
72118,773,855,2.0
72119,805,331,4.0
72120,810,902,5.0
72121,846,488,5.0
72122,213,64,5.0
72123,919,58,5.0
72124,877,226,3.0
72125,669,531,3.0
72126,435,33,3.0
72127,503,174,5.0
72128,833,452,1.0
72129,871,750,3.0
72130,804,1170,3.0
72131,464,295,5.0
72132,868,159,2.0
72133,907,281,5.0
72134,618,8,3.0
72135,931,744,4.0
72136,721,334,1.0
72137,828,904,3.0
72138,900,325,1.0
72139,931,275,5.0
72140,294,1028,3.0
72141,149,345,4.0
72142,788,931,2.0
72143,711,921,5.0
72144,548,305,1.0
72145,387,550,2.0
72146,393,1270,3.0
72147,201,479,4.0
72148,480,654,4.0
72149,118,508,4.0
72150,690,9,3.0
72151,901,949,3.0
72152,474,127,5.0
72153,537,528,3.0
72154,489,351,5.0
72155,13,78,1.0
72156,276,12,5.0
72157,683,272,4.0
72158,275,199,4.0
72159,653,174,5.0
72160,361,285,4.0
72161,482,328,4.0
72162,523,258,5.0
72163,763,25,4.0
72164,504,216,4.0
72165,846,575,2.0
72166,863,1434,2.0
72167,194,496,4.0
72168,682,628,4.0
72169,625,174,4.0
72170,452,1057,1.0
72171,661,657,4.0
72172,733,1226,3.0
72173,647,405,4.0
72174,805,469,4.0
72175,932,54,4.0
72176,276,303,4.0
72177,889,11,5.0
72178,747,393,2.0
72179,829,170,4.0
72180,435,181,5.0
72181,622,781,3.0
72182,679,1,3.0
72183,922,403,3.0
72184,804,1228,3.0
72185,881,71,4.0
72186,396,823,2.0
72187,198,423,3.0
72188,321,435,5.0
72189,785,168,4.0
72190,100,892,2.0
72191,13,691,4.0
72192,447,12,5.0
72193,457,284,3.0
72194,442,227,3.0
72195,659,474,2.0
72196,697,328,5.0
72197,358,114,5.0
72198,274,472,3.0
72199,387,513,5.0
72200,758,331,4.0
72201,671,1597,1.0
72202,454,147,3.0
72203,654,476,3.0
72204,844,144,3.0
72205,694,118,4.0
72206,907,333,5.0
72207,914,1355,1.0
72208,533,1174,3.0
72209,224,468,4.0
72210,889,979,3.0
72211,455,181,4.0
72212,840,512,5.0
72213,773,184,2.0
72214,514,949,3.0
72215,640,269,5.0
72216,707,64,3.0
72217,626,333,1.0
72218,943,595,2.0
72219,621,588,3.0
72220,843,133,3.0
72221,796,111,4.0
72222,699,137,4.0
72223,883,384,3.0
72224,834,25,3.0
72225,561,524,4.0
72226,889,29,3.0
72227,585,1475,3.0
72228,693,576,2.0
72229,116,298,3.0
72230,752,1127,3.0
72231,906,740,4.0
72232,498,673,3.0
72233,121,736,5.0
72234,532,234,5.0
72235,667,28,5.0
72236,679,727,4.0
72237,890,423,5.0
72238,262,255,3.0
72239,847,216,3.0
72240,883,137,5.0
72241,429,39,3.0
72242,749,658,4.0
72243,557,289,4.0
72244,606,50,5.0
72245,148,174,5.0
72246,937,515,5.0
72247,860,900,3.0
72248,787,877,2.0
72249,877,55,4.0
72250,699,220,2.0
72251,738,231,3.0
72252,869,269,4.0
72253,880,1151,3.0
72254,515,342,3.0
72255,868,825,1.0
72256,922,265,5.0
72257,788,444,3.0
72258,291,800,2.0
72259,500,411,2.0
72260,378,1074,3.0
72261,607,887,3.0
72262,276,39,3.0
72263,338,275,5.0
72264,409,180,5.0
72265,480,249,1.0
72266,432,288,5.0
72267,881,202,4.0
72268,218,204,3.0
72269,795,432,3.0
72270,763,607,4.0
72271,344,83,4.0
72272,790,431,3.0
72273,627,520,5.0
72274,18,242,5.0
72275,488,215,5.0
72276,93,276,2.0
72277,624,117,3.0
72278,796,151,5.0
72279,730,875,2.0
72280,776,432,1.0
72281,679,294,1.0
72282,826,679,2.0
72283,922,71,4.0
72284,450,43,4.0
72285,655,645,3.0
72286,843,56,3.0
72287,466,173,3.0
72288,440,923,5.0
72289,95,399,4.0
72290,843,566,3.0
72291,890,637,3.0
72292,671,1109,2.0
72293,804,692,5.0
72294,870,154,4.0
72295,236,510,3.0
72296,870,988,2.0
72297,476,90,3.0
72298,749,98,5.0
72299,899,471,4.0
72300,921,190,2.0
72301,932,589,5.0
72302,916,727,4.0
72303,690,70,2.0
72304,324,125,5.0
72305,122,357,3.0
72306,698,175,3.0
72307,468,135,5.0
72308,809,302,5.0
72309,747,603,5.0
72310,896,46,2.0
72311,537,497,4.0
72312,857,116,5.0
72313,311,91,3.0
72314,542,42,3.0
72315,271,472,2.0
72316,504,729,5.0
72317,918,190,5.0
72318,459,619,4.0
72319,435,685,2.0
72320,189,137,4.0
72321,943,62,3.0
72322,795,25,5.0
72323,795,120,3.0
72324,706,273,3.0
72325,527,558,4.0
72326,934,388,3.0
72327,462,655,5.0
72328,666,195,3.0
72329,256,1471,3.0
72330,660,1135,2.0
72331,303,636,3.0
72332,279,450,4.0
72333,608,303,4.0
72334,527,214,4.0
72335,796,484,5.0
72336,110,364,3.0
72337,912,496,4.0
72338,450,172,4.0
72339,929,271,2.0
72340,405,373,2.0
72341,916,134,5.0
72342,940,95,5.0
72343,601,135,4.0
72344,906,628,5.0
72345,912,143,5.0
72346,94,636,4.0
72347,336,585,3.0
72348,716,420,4.0
72349,857,988,2.0
72350,666,153,4.0
72351,889,190,3.0
72352,660,403,3.0
72353,125,1170,1.0
72354,838,235,2.0
72355,880,254,2.0
72356,900,294,4.0
72357,774,808,1.0
72358,765,222,2.0
72359,883,1222,5.0
72360,655,902,2.0
72361,936,14,4.0
72362,245,151,3.0
72363,608,23,5.0
72364,486,1176,3.0
72365,28,31,4.0
72366,653,809,3.0
72367,843,436,2.0
72368,709,214,1.0
72369,890,489,4.0
72370,747,875,3.0
72371,932,647,5.0
72372,774,307,1.0
72373,660,470,2.0
72374,269,186,2.0
72375,897,566,2.0
72376,655,118,2.0
72377,496,483,4.0
72378,504,205,3.0
72379,840,664,3.0
72380,532,339,5.0
72381,773,61,5.0
72382,177,174,4.0
72383,877,702,4.0
72384,745,207,2.0
72385,545,175,4.0
72386,925,323,4.0
72387,743,269,4.0
72388,504,476,5.0
72389,789,137,2.0
72390,18,88,3.0
72391,527,192,4.0
72392,843,271,5.0
72393,665,188,4.0
72394,616,349,4.0
72395,927,41,4.0
72396,532,739,5.0
72397,854,69,4.0
72398,622,174,4.0
72399,823,531,4.0
72400,889,17,4.0
72401,912,423,5.0
72402,807,969,4.0
72403,712,401,3.0
72404,807,161,4.0
72405,870,697,4.0
72406,174,99,3.0
72407,793,293,4.0
72408,152,294,4.0
72409,619,96,5.0
72410,506,529,3.0
72411,778,157,3.0
72412,103,294,4.0
72413,786,237,5.0
72414,857,283,5.0
72415,883,226,3.0
72416,393,288,3.0
72417,728,304,4.0
72418,18,856,5.0
72419,540,280,3.0
72420,280,3,2.0
72421,361,603,5.0
72422,875,753,3.0
72423,101,546,4.0
72424,936,249,5.0
72425,407,739,3.0
72426,833,240,4.0
72427,709,431,5.0
72428,919,1012,4.0
72429,901,35,4.0
72430,345,974,3.0
72431,633,77,3.0
72432,880,734,3.0
72433,442,268,4.0
72434,838,12,4.0
72435,851,881,3.0
72436,766,672,3.0
72437,64,234,4.0
72438,907,198,5.0
72439,627,28,3.0
72440,786,696,3.0
72441,896,474,3.0
72442,684,67,3.0
72443,7,132,5.0
72444,394,69,5.0
72445,293,185,5.0
72446,289,121,3.0
72447,804,432,3.0
72448,699,50,3.0
72449,447,25,4.0
72450,815,65,5.0
72451,603,222,4.0
72452,632,693,2.0
72453,804,265,4.0
72454,788,270,2.0
72455,119,751,3.0
72456,804,173,4.0
72457,747,86,5.0
72458,885,946,3.0
72459,791,9,5.0
72460,274,629,5.0
72461,918,179,2.0
72462,894,744,3.0
72463,393,398,4.0
72464,618,99,3.0
72465,870,471,4.0
72466,758,364,4.0
72467,156,157,4.0
72468,498,9,2.0
72469,931,116,4.0
72470,655,566,3.0
72471,889,97,3.0
72472,924,202,4.0
72473,600,373,3.0
72474,897,73,3.0
72475,749,9,3.0
72476,218,663,3.0
72477,592,1258,1.0
72478,486,831,3.0
72479,880,88,3.0
72480,690,73,2.0
72481,940,174,4.0
72482,623,202,1.0
72483,711,189,5.0
72484,736,286,4.0
72485,709,1218,4.0
72486,321,603,5.0
72487,128,468,1.0
72488,437,121,3.0
72489,878,317,4.0
72490,474,929,3.0
72491,541,110,4.0
72492,766,402,3.0
72493,102,785,2.0
72494,890,737,3.0
72495,837,1047,1.0
72496,721,323,3.0
72497,880,405,4.0
72498,870,641,4.0
72499,700,169,3.0
72500,94,1009,4.0
72501,535,25,4.0
72502,71,52,4.0
72503,128,229,2.0
72504,712,66,5.0
72505,870,192,5.0
72506,417,268,4.0
72507,664,611,5.0
72508,334,1202,4.0
72509,757,175,3.0
72510,896,1078,3.0
72511,693,697,4.0
72512,655,658,3.0
72513,907,713,5.0
72514,684,1301,3.0
72515,937,297,4.0
72516,487,431,3.0
72517,846,179,5.0
72518,805,772,3.0
72519,5,455,4.0
72520,411,8,3.0
72521,867,207,5.0
72522,887,760,5.0
72523,615,168,5.0
72524,474,582,5.0
72525,825,235,3.0
72526,409,475,4.0
72527,827,301,4.0
72528,648,197,3.0
72529,459,105,4.0
72530,747,39,4.0
72531,423,339,2.0
72532,881,106,4.0
72533,437,511,5.0
72534,434,15,3.0
72535,671,17,4.0
72536,207,73,3.0
72537,757,276,4.0
72538,843,275,3.0
72539,572,14,4.0
72540,586,218,3.0
72541,764,89,4.0
72542,815,650,2.0
72543,911,404,3.0
72544,897,97,5.0
72545,716,122,2.0
72546,89,15,5.0
72547,433,205,3.0
72548,751,179,4.0
72549,716,175,2.0
72550,513,841,4.0
72551,932,238,3.0
72552,940,319,2.0
72553,184,238,4.0
72554,504,185,5.0
72555,693,649,2.0
72556,719,620,4.0
72557,299,1300,2.0
72558,347,123,3.0
72559,870,302,4.0
72560,846,143,5.0
72561,783,331,3.0
72562,267,233,4.0
72563,678,515,4.0
72564,751,215,4.0
72565,674,539,1.0
72566,134,269,3.0
72567,215,181,4.0
72568,11,8,4.0
72569,624,307,3.0
72570,815,631,4.0
72571,701,275,5.0
72572,880,365,2.0
72573,751,117,4.0
72574,788,79,4.0
72575,863,339,3.0
72576,587,914,4.0
72577,763,730,5.0
72578,654,291,4.0
72579,853,299,4.0
72580,923,288,5.0
72581,640,184,5.0
72582,828,60,4.0
72583,796,316,5.0
72584,880,768,2.0
72585,907,729,5.0
72586,719,97,3.0
72587,887,252,4.0
72588,129,990,2.0
72589,665,126,4.0
72590,787,352,2.0
72591,135,554,3.0
72592,659,241,3.0
72593,788,363,2.0
72594,817,289,2.0
72595,435,549,3.0
72596,85,515,5.0
72597,629,144,5.0
72598,543,463,3.0
72599,838,408,4.0
72600,234,611,5.0
72601,537,948,1.0
72602,847,456,1.0
72603,790,585,2.0
72604,727,39,2.0
72605,443,175,2.0
72606,912,482,5.0
72607,887,926,5.0
72608,815,163,4.0
72609,256,245,4.0
72610,911,204,4.0
72611,592,1016,4.0
72612,82,895,1.0
72613,682,1178,1.0
72614,707,200,2.0
72615,795,121,3.0
72616,363,176,4.0
72617,627,1478,3.0
72618,700,73,3.0
72619,694,215,3.0
72620,758,1143,5.0
72621,537,508,4.0
72622,897,183,5.0
72623,883,227,3.0
72624,454,252,2.0
72625,198,526,4.0
72626,326,178,5.0
72627,914,451,2.0
72628,788,436,3.0
72629,622,1407,1.0
72630,880,719,3.0
72631,908,488,4.0
72632,724,1234,1.0
72633,868,180,4.0
72634,682,678,1.0
72635,263,323,1.0
72636,823,8,5.0
72637,930,283,4.0
72638,451,988,1.0
72639,223,405,1.0
72640,846,23,4.0
72641,821,476,4.0
72642,503,183,5.0
72643,666,273,3.0
72644,913,530,2.0
72645,771,304,5.0
72646,173,301,5.0
72647,788,97,3.0
72648,907,1119,5.0
72649,373,1530,2.0
72650,201,770,3.0
72651,908,479,4.0
72652,943,1011,2.0
72653,571,484,4.0
72654,916,154,4.0
72655,694,451,4.0
72656,536,378,5.0
72657,920,682,3.0
72658,630,357,3.0
72659,620,1066,5.0
72660,542,95,3.0
72661,711,116,5.0
72662,778,200,5.0
72663,812,678,4.0
72664,642,136,3.0
72665,885,196,3.0
72666,537,639,2.0
72667,889,512,5.0
72668,398,705,5.0
72669,707,4,3.0
72670,621,1035,4.0
72671,313,511,4.0
72672,429,25,4.0
72673,178,283,5.0
72674,727,440,1.0
72675,860,285,5.0
72676,577,196,5.0
72677,583,425,5.0
72678,527,168,5.0
72679,389,521,3.0
72680,663,276,3.0
72681,504,629,4.0
72682,772,259,2.0
72683,833,649,3.0
72684,711,180,4.0
72685,10,589,5.0
72686,497,22,5.0
72687,712,1221,4.0
72688,267,1145,3.0
72689,863,877,1.0
72690,806,1016,1.0
72691,435,2,4.0
72692,924,1,5.0
72693,693,591,3.0
72694,531,892,3.0
72695,767,505,4.0
72696,931,515,5.0
72697,507,252,5.0
72698,881,276,5.0
72699,802,261,3.0
72700,919,1109,3.0
72701,689,405,5.0
72702,661,170,4.0
72703,499,429,4.0
72704,318,692,4.0
72705,777,527,4.0
72706,364,268,3.0
72707,666,116,4.0
72708,854,8,5.0
72709,472,426,4.0
72710,711,238,4.0
72711,699,458,4.0
72712,429,1076,2.0
72713,747,85,3.0
72714,671,181,5.0
72715,629,245,3.0
72716,864,93,3.0
72717,288,211,5.0
72718,758,118,2.0
72719,268,37,3.0
72720,804,163,3.0
72721,405,140,3.0
72722,889,55,4.0
72723,859,293,4.0
72724,378,292,3.0
72725,299,785,2.0
72726,894,753,5.0
72727,347,180,5.0
72728,474,357,5.0
72729,707,921,4.0
72730,655,1161,3.0
72731,899,527,4.0
72732,632,679,4.0
72733,682,866,2.0
72734,862,79,5.0
72735,571,191,4.0
72736,343,202,4.0
72737,921,651,3.0
72738,550,313,5.0
72739,933,934,1.0
72740,360,651,4.0
72741,230,233,1.0
72742,775,690,3.0
72743,851,264,2.0
72744,519,1238,5.0
72745,919,326,3.0
72746,942,31,5.0
72747,385,504,4.0
72748,456,580,4.0
72749,10,238,4.0
72750,695,268,5.0
72751,711,66,4.0
72752,396,472,5.0
72753,682,184,4.0
72754,943,549,1.0
72755,880,625,4.0
72756,660,231,2.0
72757,429,469,4.0
72758,716,218,3.0
72759,500,443,4.0
72760,878,197,4.0
72761,85,204,4.0
72762,355,682,4.0
72763,527,234,5.0
72764,200,176,5.0
72765,717,333,4.0
72766,762,955,5.0
72767,554,1046,4.0
72768,934,1037,1.0
72769,864,471,5.0
72770,815,434,3.0
72771,927,1089,5.0
72772,788,68,3.0
72773,847,211,4.0
72774,548,233,5.0
72775,186,55,4.0
72776,921,422,3.0
72777,900,124,4.0
72778,771,181,4.0
72779,796,12,5.0
72780,77,121,2.0
72781,894,107,3.0
72782,777,202,5.0
72783,109,144,4.0
72784,588,755,3.0
72785,747,1631,3.0
72786,826,554,4.0
72787,368,448,3.0
72788,655,942,4.0
72789,684,66,4.0
72790,850,71,5.0
72791,889,248,4.0
72792,618,470,3.0
72793,606,204,4.0
72794,215,208,4.0
72795,766,234,4.0
72796,552,237,4.0
72797,711,566,2.0
72798,551,1304,1.0
72799,279,805,3.0
72800,314,173,1.0
72801,922,568,3.0
72802,940,549,2.0
72803,643,474,5.0
72804,456,747,4.0
72805,440,57,5.0
72806,6,464,2.0
72807,127,50,4.0
72808,587,333,4.0
72809,624,293,4.0
72810,705,625,5.0
72811,854,744,2.0
72812,716,662,3.0
72813,372,326,4.0
72814,537,328,2.0
72815,710,185,4.0
72816,690,1118,1.0
72817,606,257,5.0
72818,561,762,3.0
72819,667,357,5.0
72820,599,1278,5.0
72821,659,234,4.0
72822,655,6,4.0
72823,805,209,4.0
72824,690,240,1.0
72825,905,475,3.0
72826,751,144,4.0
72827,629,196,4.0
72828,389,182,5.0
72829,360,257,4.0
72830,912,602,5.0
72831,897,385,3.0
72832,940,474,3.0
72833,766,747,5.0
72834,666,405,2.0
72835,468,584,4.0
72836,500,31,4.0
72837,622,721,4.0
72838,924,277,3.0
72839,663,318,4.0
72840,843,1480,2.0
72841,601,318,4.0
72842,524,230,3.0
72843,764,673,4.0
72844,774,412,3.0
72845,198,71,3.0
72846,625,204,3.0
72847,900,480,4.0
72848,620,323,5.0
72849,924,228,4.0
72850,673,345,4.0
72851,757,515,5.0
72852,794,127,5.0
72853,370,650,5.0
72854,901,1620,5.0
